Periodo,TRM,Tasa,Flujos_Financieros,TRM_Var,Tasa_Var,Volatilidad_TRM,Volatilidad_Tasa,Score_Riesgo,Riesgo_Label
2008-01,1983.1841935483872,9.5,,-1.5219881442672167,0.0,2.204552718529678,0.11023963796101076,0.9148929788001745,1
2008-02,1905.2941379310344,9.543103448275861,,-3.927525031247303,0.04310344827586121,1.369823246741708,0.1099709052030995,0.580920570257613,1
2008-03,1843.4932258064516,9.75,,-3.243641540391895,0.2068965517241388,1.2395156823045848,0.10915758570816193,0.5285535486342825,1
2008-04,1795.103,9.75,,-2.624920185713342,0.0,0.6515740080001573,0.10915758570816193,0.2933768789125115,0
2008-05,1775.156129032258,9.75,,-1.1111825320186175,0.0,1.0970869930062337,0.11945177983232376,0.47467033115219065,0
2008-06,1732.2863333333332,9.75,,-2.414987335355989,0.0,0.8200996332842655,0.0,0.3280398533137062,0
2008-07,1781.0451612903225,9.78225806451613,,2.814709498005774,0.03225806451612989,2.7222008303787537,0.018624202231842562,1.0944675928210543,2
2008-08,1847.4774193548387,10.0,,3.7299592120610514,0.2177419354838701,3.3153124306909825,0.11751340319565468,1.3613789932350895,2
2008-09,2066.187,10.0,,11.838281667417473,0.0,4.96667947049295,0.11751340319565468,2.0219258091558765,2
2008-10,2288.858064516129,10.0,,10.776907633052058,0.0,4.407018832290334,0.12571336506547004,1.800521542435775,2
2008-11,2333.6603333333333,10.0,,1.9574070368000518,0.0,5.424355400630469,0.0,2.1697421602521874,2
2008-12,2251.5103225806447,9.838709677419354,,-3.520221412657254,-0.1612903225806459,7.213366102212134,0.09312101115960175,2.9132827442327343,2
2009-01,2253.5061290322583,9.5,,0.0886430069450439,-0.3387096774193541,2.7844986032394705,0.16941883071599936,1.1646250905105882,2
2009-02,2512.344285714286,9.017857142857142,,11.486019645004596,-0.48214285714285765,7.83274502020751,0.16072598496196286,3.1813158035715934,2
2009-03,2469.6348387096778,7.774193548387097,,-1.6999838456641103,-1.2436635944700454,7.15273919911791,0.48638607820165464,3.0070115031076603,2
2009-04,2374.6076666666663,7.0,,-3.8478227855200164,-0.774193548387097,8.3027166623506,0.38418952870614465,3.4363435235520834,2
2009-05,2227.3177419354843,6.096774193548387,,-6.2027056847642985,-0.903225806451613,2.2521541370069134,0.24253842833017478,0.9736231833018179,1
2009-06,2089.4603333333334,4.866666666666666,,-6.1893912128745505,-1.2301075268817208,1.3557650634911058,0.235003027838424,0.6128069337479696,1
2009-07,2049.239677419355,4.5,,-1.9249303407360863,-0.36666666666666625,2.465940175644209,0.4359429413594957,1.1171589526655323,2
2009-08,2017.618064516129,4.5,,-1.5430900178083462,0.0,2.5793908634109397,0.631550880930482,1.2212216096435204,2
2009-09,1978.033,4.45,,-1.9619701673132317,-0.04999999999999982,0.23188882415773646,0.1988392240908064,0.1524072968903365,0
2009-10,1901.400322580645,4.0,,-3.8741859928198785,-0.4500000000000002,1.242714662052539,0.24664414311580649,0.5710791077557577,1
